"","ID","clust","nh","region","district","ez","loc2","loc5","loc3","region_Western","region_Central","region_Greater_Accra","region_Volta","region_Eastern","region_Ashanti","region_Brong_Ahafo","region_Northern","region_Upper_East","region_Upper_West","ez_Costal","ez_Forest","ez_Savannah","loc2_Rural","loc2_Urban","farmer","fishing","own_business","farm_size","profit","profit_per_acre","profit_usd","profit_per_acre_usd","profit_log","profit_per_acre_log","pid","spouse_live_hh","sex_male","agey","educ_none","educ_bece","educ_voc","educ_O_level","educ_sss","educ_a_level","educ_t_cert","educ_nurse","educ_tech","educ_bach","educ_master","educ_phd","educ_other","educ_advanced","do_math","light_eletricity","light_generator","light_others","cooking_full_gas","cooking_full_eletricity","cooking_other","toilet_flush","toilet_latrine","toilet_others","wall_mud","wall_wood","wall_iron","wall_stone","wall_cement","wall_other","harvest_sold_pre","harvest_sold_gate","harvest_sold_market","harvest_sold_consumer","harvest_sold_state_org","harvest_sold_coop","paid_at_sale","paid_at_week","paid_at_month","paid_at_over_m","males_on_farme","females_on_farme","workers_on_farm","most_impor_farming","most_impor_fishing","moto_road","moto_road_impassable","have_bar","have_post_of_pub_telephone","have_bank","have_daily_mkt","have_week_mkt","public_transp","people_come_for_job_farming","have_hospital","have_agric_ext_center","have_cooperative","any_farm_use_fert","any_farm_use_inset_herb","any_farm_use_irrigate","mutual_aid_farm","fitted","residuals","stand_res"
"901","4433_18",4433,18,"Volta",6,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,5,964944.285714286,192988.857142857,271.815291750503,54.3630583501006,15.178072797953,13.5686348855189,1,TRUE,TRUE,58,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,9,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,14.1910547580903,-0.622419872571399,-1.18676371413984
"902","4433_19",4433,19,"Volta",6,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,0.666666666666667,1450191.07142857,2175286.60714286,408.504527162978,612.756790744467,15.2951668090491,15.7006319171573,1,TRUE,TRUE,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,14.7148228970603,0.98580902009697,1.88121243280831
"903","4435_1",4435,1,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,6,234565.833333333,39094.3055555556,66.074882629108,11.0124804381847,14.971073474894,13.179314005666,1,FALSE,TRUE,79,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,0,11,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,13.9819874156851,-0.802673410019189,-1.53333680426757
"904","4435_3",4435,3,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,4,859692.857142857,214923.214285714,242.167002012072,60.5417505030181,15.1507583457936,13.7644639846738,1,TRUE,TRUE,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.1775964251065,-0.413132440432726,-0.787433191666694
"905","4435_4",4435,4,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1,869806.738095238,869806.738095238,245.015982562039,245.015982562039,15.1534157029307,15.1534157029307,1,TRUE,TRUE,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.5093986255987,0.644017077332011,1.22746469048025
"906","4435_6",4435,6,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,1.11111111111111,2674102.63005645,2406692.36705081,753.268346494775,677.941511845298,15.5410140193513,15.4356535036935,1,TRUE,TRUE,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,0,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.5005448587578,0.935108644935703,1.78238113908417
"907","4435_7",4435,7,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1.88888888888889,504227.821428571,266944.140756303,142.036006036217,75.1955326074091,15.0525716431855,14.4165828764655,1,TRUE,TRUE,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.5181486957037,-0.101565819238206,-0.193631873699916
"908","4435_8",4435,8,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,3.5,1578325,450950,444.598591549296,127.028169014084,15.323927369998,14.0711644015026,1,TRUE,TRUE,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.2233736326656,-0.152209231163012,-0.29006536484112
"909","4435_9",4435,9,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,6,1504472.85714286,250745.476190476,423.795171026157,70.6325285043595,15.3074518662791,13.5156923970511,1,TRUE,TRUE,61,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,13.9501256830728,-0.434433286021755,-0.827877674850177
"910","4435_10",4435,10,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1.33333333333333,660624.761904762,495468.571428571,186.091482226694,139.56861167002,15.0969635910128,14.809281518561,1,FALSE,FALSE,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.5928050943792,0.216476424181858,0.412655445832665
"911","4435_11",4435,11,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,0.444444444444444,785146.666666667,1766580,221.168075117371,497.628169014085,15.1309508877912,15.9418811040075,1,TRUE,TRUE,26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.6555172652712,1.28636383873636,2.45240163924232
"912","4435_12",4435,12,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1,596750,596750,168.098591549296,168.098591549296,15.0790706835738,15.0790706835738,1,FALSE,TRUE,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.4851084257136,0.593962257860236,1.13298091567164
"913","4435_13",4435,13,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,10,196614.285714286,19661.4285714286,55.38430583501,5.538430583501,14.9590513050862,12.6564662120921,1,TRUE,FALSE,55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,13.7573649480396,-1.10089873594748,-2.10191434641135
"914","4435_15",4435,15,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,0.777777777777778,443390.238095238,570073.163265306,124.898658618377,160.583989652199,15.0347566407273,15.2860710690082,1,TRUE,TRUE,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.5577326447733,0.72833842423487,1.38778464270114
"915","4435_16",4435,16,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,0.333333333333333,742207.619047619,2226622.85714286,209.072568745808,627.217706237425,15.119361027345,16.2179733160131,1,TRUE,TRUE,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.6628871776913,1.55508613832181,2.96439834104471
"916","4435_17",4435,17,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,29,399915.238095238,13790.1806239737,112.652179745137,3.88455792224612,15.0218286210555,11.654532791069,1,FALSE,TRUE,40,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,11.9646360874708,-0.310103296401732,-0.592621440270955
"917","4435_18",4435,18,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,5.11111111111111,995573.809523809,194786.180124224,280.443326626425,54.8693465138658,15.1858834952588,13.554466676106,1,FALSE,TRUE,51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.0200473666927,-0.465580690586739,-0.888027450775791
"918","4435_20",4435,20,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,3.5,1187715.35714286,339347.244897959,334.567706237425,95.5907732106927,15.2335361549873,13.9807731864919,1,TRUE,TRUE,36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.2562113314575,-0.275438144965592,-0.524770951993088
"919","4435_21",4435,21,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,3.5,2772664.28571429,792189.795918367,781.032193158954,223.152055188272,15.5584139506216,14.3056509821263,1,TRUE,TRUE,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.3845628530283,-0.0789118709020949,-0.150707850592545
"920","4435_22",4435,22,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,13,891493.809523809,68576.4468864469,251.12501676727,19.3173089820977,15.1590901469459,12.5941407894844,1,TRUE,TRUE,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,13.3233554200953,-0.729214630610902,-1.3906908967976
"921","4435_23",4435,23,"Volta",7,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,0.5,1238863.4981082,2477726.9962164,348.975633269916,697.951266539832,15.2458477124905,15.9389948930504,1,TRUE,TRUE,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,14.576915391278,1.36207950177245,2.59552949893895
"922","4439_1",4439,1,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,0.3,42180.1602564103,140600.534188034,11.8817352834958,39.6057842783195,14.9085825136076,16.1125553179335,1,FALSE,FALSE,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.6444057798165,1.46814953811706,2.80289821010959
"923","4439_2",4439,2,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,2,1120647.61904762,560323.80952381,315.675385647217,157.837692823608,15.2171595357246,14.5240123551646,1,TRUE,TRUE,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.3717540498652,0.152258305299416,0.290630859350215
"924","4439_7",4439,7,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,10,58546.6666666667,5854.66666666667,16.4920187793427,1.64920187793427,14.9140533326688,12.6114682396748,1,TRUE,TRUE,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,13.5137951364536,-0.902326896778799,-1.71984221425629
"925","4439_9",4439,9,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,2,94901,47450.5,26.732676056338,13.366338028169,14.9260994396288,14.2329522590688,1,FALSE,FALSE,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.4650989420651,-0.232146682996257,-0.442515894058367
"926","4439_13",4439,13,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,1.5,150501.013333333,100334.008888889,42.3946516431925,28.2631010954616,14.9442464770386,14.5387813689304,1,FALSE,FALSE,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.6060297025195,-0.0672483335890843,-0.128268013042939
"927","4439_15",4439,15,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,1,-108250,-108250,-30.4929577464789,-30.4929577464789,14.8568449428388,14.8568449428388,1,FALSE,FALSE,32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.6328453177016,0.22399962513724,0.427032692036325
"928","4439_17",4439,17,"Volta",15,"Forest","Rural","Rural_Forest","Rural",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE,1,328445,328445,92.5197183098592,92.5197183098592,15.000205675588,15.000205675588,1,FALSE,FALSE,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14.5856516665517,0.414554009036291,0.791686352910658
